Id	hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
vilemother4	675	vilemother1	vilemother5	2	Grotesque	vilemother1		vilekind	VileMother		VM	1			vilechild4	0	0	NU							3	5		13	13	1	30	57	85	vilemother	vilemother	10	11	11	10				16	19	22	5	6	6	30	35	40	80	90	95	100	100	100	0	0	0	0	0	0													1	1							1		1			1	1									Nest	seq_vileres	1																						70	53	35	-35	-28	-23	45	0	33	33	140	25	45	0	33	33	140	25	45	0	33	33	140	25	2				30	30	30	10	500	630	130	340	160	290	180	0	0	0	0	0	0	430	530	160	260	120	160	220	0	0	0	0	0	0	430	530	160	260	120	160	220	0	0	0	0	0	0	A1	pois	0	0	0	0	20	90	90	40	30	90	90	50				0	0			0	0			0	0																Act 4 Cast B	Act 4 Champ B	Act 4 Unique B		Act 4 (N) Cast B	Act 4 (N) Champ B	Act 4 (N) Unique B		Act 4 (H) Cast B	Act 4 (H) Champ B	Act 4 (H) Unique B								0
vilemother5	676	vilemother1		0	FleshSpawner	vilemother1		vilekind	VileMother		VM	1			vilechild5	0	0	NU							3	5		13	13	1	30	57	85	vilemother	vilemother	10	11	11	10				16	19	22	5	6	6	30	35	40	80	90	95	100	100	100	0	0	0	0	0	0													1	1							1		1			1	1									Nest	seq_vileres	1																						70	53	35	-35	-28	-23	45	0	33	33	145	25	45	0	33	33	145	25	45	0	33	33	145	25	2				30	30	30	10	500	630	130	340	160	290	180	0	0	0	0	0	0	430	530	160	260	120	160	220	0	0	0	0	0	0	430	530	160	260	120	160	220	0	0	0	0	0	0	A1	cold	0	0	0	0	20	80	90	100	30	80	90	130				0	0			0	0			0	0																Act 4 Cast B	Act 4 Champ B	Act 4 Unique B		Act 4 (N) Cast B	Act 4 (N) Champ B	Act 4 (N) Unique B		Act 4 (H) Cast B	Act 4 (H) Champ B	Act 4 (H) Unique B								0
vilechild4	677	vilechild1	vilechild5	2	GrotesqueWyrm	vilechild1		vilekind	VileDog		VC	1													3	5		17	20	1	30	57	85	vilechild	vilechild	10	11	11	10				80	85	90	10	10	10	100	100	100																									1	1							1					1	1							1																										70	53	35	-35	-28	-23	0	0	33	33	140	25	0	0	33	33	140	25	0	0	33	33	140	25	2				45	45	45	10	150	210	170	180	100	140	300	0	0	0	0	0	0	130	170	140	80	80	120	170	0	0	0	0	0	0	130	170	140	80	80	120	170	0	0	0	0	0	0	A1	pois	0	0	0	0	10	60	60	30	10	60	60	40				0	0			0	0			0	0																Act 4 Cast A	Act 4 Champ A	Act 4 Unique A		Act 4 (N) Cast A	Act 4 (N) Champ A	Act 4 (N) Unique A		Act 4 (H) Cast A	Act 4 (H) Champ A	Act 4 (H) Unique A								0
vilechild5	678	vilechild1		0	FleshBeast	vilechild1		vilekind	VileDog		VC	1													3	5		17	20	1	30	57	85	vilechild	vilechild	10	11	11	10				80	85	90	10	10	10	100	100	100																									1	1							1					1	1							1																										70	53	35	-35	-28	-23	0	0	33	33	145	25	0	0	33	33	145	25	0	0	33	33	145	25	2				45	45	45	10	150	210	170	180	100	140	300	0	0	0	0	0	0	130	170	140	80	80	120	170	0	0	0	0	0	0	130	170	140	80	80	120	170	0	0	0	0	0	0	A1	cold	0	0	0	0	10	60	70	80	10	60	70	100				0	0			0	0			0	0																Act 4 Cast A	Act 4 Champ A	Act 4 Unique A		Act 4 (N) Cast A	Act 4 (N) Champ A	Act 4 (N) Unique A		Act 4 (H) Cast A	Act 4 (H) Champ A	Act 4 (H) Unique A								0
sandmaggot6	679	sandmaggot1	sandmaggot7	4	WorldKiller	sandmaggot1		sandmaggot	SandMaggot	Lays Eggs	SM	1			maggotegg6	0	0	S1							3	5		4	4	1	27	57	85	sandmaggot	sandmaggot	10	11	11	10				55	55	55	70	70	70	2	3	4	90	90	90	80	80	80											goospitex								1													1	1									MagottUp	seq_maggotup	1	MagottDown	seq_maggotdown	1	MagottLay	seq_maggotlay	1																70	53	35	-35	-28	-23	40	0	25	100	25	105	40	0	25	100	25	105	40	0	25	100	25	105	2				25	25	25	10	320	380	170	250	160	290	190	0	0	0	0	0	0	250	330	230	250	120	170	150	0	0	0	0	0	0	250	330	230	250	120	170	150	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 4 H2H A	Act 4 Champ A	Act 4 Unique A		Act 4 (N) H2H A	Act 4 (N) Champ A	Act 4 (N) Unique A		Act 4 (H) H2H A	Act 4 (H) Champ A	Act 4 (H) Unique A								0
maggotbaby6	680	maggotbaby1		4	WorldKillerYoung	maggotbaby1		sandmaggot	MaggotLarva		SB	1													1	1		11	11	1	24	57	85	maggotbaby	maggotbaby	10	11	11	10				90	93	95	16	13	10	100	100	100	0	0	0	0	0	0																			1	1												1	1							1																										70	53	35	-35	-28	-23	10	0	15	33	15	105	10	0	15	33	15	105	10	0	15	33	15	105	2				25	25	25	10	80	170	170	110	70	100	180	0	0	0	0	0	0	70	120	100	60	60	80	140	0	0	0	0	0	0	70	120	100	60	60	80	140	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
maggotegg6	681	maggotegg1		4	WorldKillerEgg	maggotegg1			MaggotEgg		SE	1			maggotbaby6	0	0	S1							1	1		4	4	1	27	57	85	maggotegg	maggotegg	10	11	11	10				150	200	200	34	34	34																												1	1												1										MaggotEgg	seq_maggotegg	5																						70	46	23	-35	-35	-35	10	0	15	33	15	0	10	0	15	33	15	0	10	0	15	33	15	0	2				0	0	0	0	190	230	170	110	0	0	0	0	0	0	0	0	0	150	190	50	50	0	0	0	0	0	0	0	0	0	150	190	50	50	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
minion9	682	minion1	minion10	2	Slayerexp	minion1		minion	Minion		xx	1													4	8		13	17	1	42	66	82	minion	minion	10	11	11	10				70	75	80	15	13	10	100	100	100	0	0	0	50	55	55																			1	1												1	1						1																											70	60	53	-35	-28	-23	33	0	50	25	130	0	33	0	50	25	130	0	33	0	50	25	130	0	2				50	50	50	10	420	510	200	450	140	170	300	160	190	330	0	0	0	230	280	160	160	120	160	200	120	180	220	0	0	0	230	280	240	150	120	160	200	120	180	220	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
minion10	683	minion1	minion11	3	HellSpawn	minion1		minion	Minion		xx	1													4	8		13	17	1	42	66	82	minion	minion	10	11	11	10				70	75	80	15	13	10	100	100	100	0	0	0	50	55	55																			1	1												1	1						1																											70	60	53	-35	-28	-23	33	0	110	25	50	0	33	0	110	25	50	0	33	0	110	25	50	0	2				50	50	50	10	420	510	200	450	140	170	300	160	190	330	0	0	0	230	280	160	160	120	160	200	120	180	220	0	0	0	230	280	240	150	120	160	200	120	180	220	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
minion11	684	minion1		2	GreaterHellSpawn	minion1		minion	Minion		xx	1													4	8		13	17	1	42	66	82	minion	minion	10	11	11	10				70	75	80	15	13	10	100	100	100	0	0	0	50	55	55																			1	1												1	1						1																											70	60	53	-35	-28	-23	33	0	50	25	135	0	33	0	50	25	135	0	33	0	50	25	135	0	2				50	50	50	10	420	510	200	450	140	170	300	160	190	330	0	0	0	230	280	160	160	120	160	200	120	180	220	0	0	0	230	280	240	150	120	160	200	120	180	220	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
arach6	685	arach1	arach7	0	Arach	arach1		arach	Arach		SP	1													5	8		14	19	1	23	53	84	arach	arach	10	11	11	10				75	85	90	0	0	0	100	100	100	8	8	8	45	45	45																			1	1												1	1							1		SpiderLay	A2	5																						70	53	35	-35	-28	-18	50	0	120	25	50	0	50	0	120	25	50	0	50	0	120	25	50	0	6				25	25	25	10	340	420	170	230	160	230	180	0	0	0	0	0	0	330	410	270	220	130	180	200	0	0	0	0	0	0	330	410	270	220	130	180	200	0	0	0	0	0	0	A1	pois	50	80	120	1500	50	150	360	1500	50	150	360	1500				0	0			0	0			0	0																Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
megademon4	686	megademon1	megademon5	0	Balrog	megademon1		megademon	Megademon		DM	1													3	5		17	26	1	30	57	84	megademon	megademon	10	11	10	8				60	75	90	50	60	65	80	95	97	100	100	100	0	0	0	75	60	45																1	1							1		1			1	1									MegademonInferno	S1	9																						70	60	46	-35	-28	-23	50	20	140	33	0	50	50	20	140	33	0	50	50	20	140	33	0	50	2				40	40	40	10	420	500	200	300	110	160	250	0	0	0	0	0	0	450	530	230	260	130	180	320	0	0	0	0	0	0	450	530	230	260	130	180	320	0	0	0	0	0	0	A1	fire	0	0	0	0	20	80	130	0	30	80	130	0				0	0			0	0			0	0																Act 4 H2H B	Act 4 Champ B	Act 4 Unique B		Act 4 (N) H2H B	Act 4 (N) Champ B	Act 4 (N) Unique B		Act 4 (H) H2H B	Act 4 (H) Champ B	Act 4 (H) Unique B								0
megademon5	687	megademon1	megademon6	0	PitLord	megademon1		megademon	Megademon		DM	1													3	5		17	26	1	30	57	84	megademon	megademon	10	11	10	8				60	75	90	50	60	65	80	95	97	100	100	100	0	0	0	75	60	45																1	1							1		1			1	1									MegademonInferno	S1	9																						70	60	46	-35	-28	-23	50	20	145	33	0	50	50	20	145	33	0	50	50	20	145	33	0	50	2				40	40	40	10	420	500	200	300	110	160	250	0	0	0	0	0	0	450	530	230	260	130	180	320	0	0	0	0	0	0	450	530	230	260	130	180	320	0	0	0	0	0	0	A1	fire	0	0	0	0	20	80	130	0	30	80	130	0				0	0			0	0			0	0																Act 4 H2H B	Act 4 Champ B	Act 4 Unique B		Act 4 (N) H2H B	Act 4 (N) Champ B	Act 4 (N) Unique B		Act 4 (H) H2H B	Act 4 (H) Champ B	Act 4 (H) Unique B								0
imp6	688	imp1	imp7	0	Imp1	imp1		imp	Imp		ip	1	1												4	6		7	7	1	38	63	85	imp	imp	10	11	11	10																												impmissex									1								1		1			1	1						1	1		Imp Teleport	S1	1	ImpBolt	S2	1	Imp Fireball	S2	3	Imp Fire Missile Ex	A1	1	Imp Inferno	seq_impinferno	5										70	70	70	-35	-28	-23	0	0	110	25	25	0	0	0	110	25	25	0	0	0	110	25	25	0	2				35	35	35	10	170	250	170	270	0	0	0	0	0	0	0	0	0	120	160	220	240	0	0	0	0	0	0	0	0	0	120	160	220	240	0	0	0	0	0	0	0	0	0	A1	fire	100	90	130	0	100	130	170	0	100	140	210	0				0	0			0	0			0	0																Act 5 Cast C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) Cast C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) Cast C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
imp7	689	imp1	imp8	3	Imp4	imp1		imp	Imp		ip	1	1												4	6		7	7	1	38	63	85	imp	imp	10	11	11	10																												impmissex									1								1		1			1	1						1	1		Imp Teleport	S1	1	ImpBolt	S2	1	Imp Fireball	S2	3	Imp Fire Missile Ex	A1	1	Imp Inferno	seq_impinferno	5										70	70	70	-35	-28	-23	0	0	115	25	25	0	0	0	115	25	25	0	0	0	115	25	25	0	2				35	35	35	10	170	250	170	270	0	0	0	0	0	0	0	0	0	120	160	220	240	0	0	0	0	0	0	0	0	0	120	160	220	240	0	0	0	0	0	0	0	0	0	A1	fire	100	90	130	0	100	130	170	0	100	140	210	0				0	0			0	0			0	0																Act 5 Cast C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) Cast C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) Cast C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
bonefetish6	690	bonefetish1	bonefetish7	2	Undead StygianDoll	bonefetish1		undeadfetish	Fetish		FK	1													3	6		17	17	1	24	53	83	bonefetish	bonefetish	10	11	11	10				100	100	100	0	0	0	5	5	5	33	33	33																						1	1					1				1			1	1					1		1																										70	46	23	-35	-23	0	33	0	25	0	33	105	33	0	25	0	33	105	33	0	25	0	33	105	2				25	25	25	10	170	250	170	160	130	170	180	0	0	0	0	0	0	160	240	270	250	110	160	180	0	0	0	0	0	0	160	240	270	250	110	160	180	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
bonefetish7	691	bonefetish1		2	Undead SoulKiller	bonefetish1		undeadfetish	Fetish		FK	1													3	6		17	17	1	24	53	83	bonefetish	bonefetish	10	11	11	10				100	100	100	0	0	0	5	5	5	33	33	33																						1	1					1				1			1	1					1		1																										70	46	23	-35	-23	0	33	0	25	0	33	110	33	0	25	0	33	110	33	0	25	0	33	110	2				25	25	25	10	170	250	170	160	130	170	180	0	0	0	0	0	0	160	240	270	250	110	160	180	0	0	0	0	0	0	160	240	270	250	110	160	180	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fingermage4	692	fingermage1	fingermage5	1	Strangler	fingermage1		fingermage	FingerMage	homing missiles	FR	1													3	5		10	16	1	30	58	85	fingermage	fingermage	10	11	11	10				80	60	60	80	85	95	70	70	70	50	50	50	15	20	26	5	5	5	40	40	40	12	10	8										1						1			1	1			1	1									FingerMageSpider	S1	5																						70	46	23	-35	-28	-18	40	0	66	100	25	25	40	0	66	100	25	25	40	0	66	100	25	25	2				30	30	30	10	340	460	170	260	110	200	180	0	0	0	0	0	0	190	250	240	270	100	180	240	0	0	0	0	0	0	190	250	240	270	100	180	240	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 4 Wraith B	Act 4 Champ B	Act 4 Unique B		Act 4 (N) Wraith B	Act 4 (N) Champ B	Act 4 (N) Unique B		Act 4 (H) Wraith B	Act 4 (H) Champ B	Act 4 (H) Unique B								0
fingermage5	693	fingermage1		1	StormCaster	fingermage1		fingermage	FingerMage	homing missiles	FR	1													3	5		10	16	1	30	58	85	fingermage	fingermage	10	11	11	10				80	60	60	80	85	95	70	70	70	50	50	50	15	20	26	5	5	5	40	40	40	12	10	8										1						1			1	1			1	1									FingerMageSpider	S1	5																						70	46	23	-35	-28	-18	40	0	66	100	25	25	40	0	66	100	25	25	40	0	66	100	25	25	2				30	30	30	10	340	460	170	260	110	200	180	0	0	0	0	0	0	190	250	240	270	100	180	240	0	0	0	0	0	0	190	250	240	270	100	180	240	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 4 Wraith B	Act 4 Champ B	Act 4 Unique B		Act 4 (N) Wraith B	Act 4 (N) Champ B	Act 4 (N) Unique B		Act 4 (H) Wraith B	Act 4 (H) Champ B	Act 4 (H) Unique B								0
regurgitator4	694	regurgitator1		2	MawFiend	regurgitator1		regurgitator	Regurgitator	eats and spits corpses	CS	1													3	5		14	20	1	30	57	85	regurgitator	regurgitator	10	11	11	10				90	90	90	20	20	20	100	100	100	10	20	30	9	9	9	25	27	30								regurgitatorcorpse								1	1							1					1	1							1		RegurgitatorEat	S1	3																						70	60	53	-35	-28	-23	50	0	0	0	0	110	50	0	0	0	0	110	50	0	0	0	0	110	2				30	30	30	10	460	610	170	330	160	230	180	0	0	0	0	0	0	510	670	190	280	140	210	210	0	0	0	0	0	0	510	670	190	280	140	210	210	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 4 H2H B	Act 4 Champ B	Act 4 Unique B		Act 4 (N) H2H B	Act 4 (N) Champ B	Act 4 (N) Unique B		Act 4 (H) H2H B	Act 4 (H) Champ B	Act 4 (H) Unique B								0
vampire6	695	vampire1	vampire7	3	BloodLord	vampire1		vampire	Vampire	steals life	VA	1	1												3	5		8	8	1	25	55	83	vampire	vampire	10	11	11	10				85	85	85	35	40	45	24	24	24	25	34	47	7	7	7																			1							1			1			1	1		1							VampireFireball	SC	5	VampireFirewall	SC	5	VampireMeteor	SC	5	VampireMissile	SC	1													70	60	53	-35	-28	-18	75	0	33	33	125	50	75	0	33	33	125	50	75	0	33	33	125	50	5				25	25	25	10	340	460	170	230	110	200	190	0	0	0	0	0	0	330	430	200	300	90	160	240	0	0	0	0	0	0	330	430	200	300	90	160	240	0	0	0	0	0	0	A1	cold	80	110	130	40	80	90	160	50	80	90	160	80				0	0			0	0			0	0																Act 3 Cast C	Act 3 Champ C	Act 3 Unique C		Act 3 (N) Cast C	Act 3 (N) Champ C	Act 3 (N) Unique C		Act 3 (H) Cast C	Act 3 (H) Champ C	Act 3 (H) Unique C								0
vampire7	696	vampire1	vampire8	0	GhoulLord	vampire1		vampire	Vampire	steals life	VA	1	1												3	5		8	8	1	25	55	83	vampire	vampire	10	11	11	10				85	85	85	35	40	45	24	24	24	25	34	47	7	7	7																			1							1			1			1	1		1							VampireFireball	SC	5	VampireFirewall	SC	5	VampireMeteor	SC	5	VampireMissile	SC	1													70	60	53	-35	-28	-18	75	0	33	33	130	50	75	0	33	33	130	50	75	0	33	33	130	50	5				25	25	25	10	340	460	170	230	110	200	190	0	0	0	0	0	0	330	430	200	300	90	160	240	0	0	0	0	0	0	330	430	200	300	90	160	240	0	0	0	0	0	0	A1	cold	80	110	130	40	80	90	160	50	80	90	160	80				0	0			0	0			0	0																Act 3 Cast C	Act 3 Champ C	Act 3 Unique C		Act 3 (N) Cast C	Act 3 (N) Champ C	Act 3 (N) Unique C		Act 3 (H) Cast C	Act 3 (H) Champ C	Act 3 (H) Unique C								0
vampire8	697	vampire1	vampire9	3	DarkLord	vampire1		vampire	Vampire	steals life	VA	1	1												3	5		8	8	1	25	55	83	vampire	vampire	10	11	11	10				85	85	85	35	40	45	24	24	24	25	34	47	7	7	7																			1							1			1			1	1		1							VampireFireball	SC	5	VampireFirewall	SC	5	VampireMeteor	SC	5	VampireMissile	SC	1													70	60	53	-35	-28	-18	75	0	33	33	135	50	75	0	33	33	135	50	75	0	33	33	135	50	5				25	25	25	10	340	460	170	230	110	200	190	0	0	0	0	0	0	330	430	200	300	90	160	240	0	0	0	0	0	0	330	430	200	300	90	160	240	0	0	0	0	0	0	A1	cold	80	110	130	40	80	90	160	50	80	90	160	80				0	0			0	0			0	0																Act 3 Cast C	Act 3 Champ C	Act 3 Unique C		Act 3 (N) Cast C	Act 3 (N) Champ C	Act 3 (N) Unique C		Act 3 (H) Cast C	Act 3 (H) Champ C	Act 3 (H) Unique C								0
reanimatedhorde6	698	reanimatedhorde1		0	UnholyCorpse	reanimatedhorde1		zombie	ReanimatedHorde		re	1													3	6		7	10	1	42	65	85	reanimatedhorde	reanimatedhorde	10	11	11	10				70	80	85	70	70	70	20	20	20	35	45	45	35	35	35	65	65	65	25	22	19													1	1					1							1	1							1		Self-resurrect	S1	1	Charge	seq_reanimatedcharge	1																			70	53	46	-35	-23	-18	50	50	0	0	0	120	50	50	0	0	0	120	50	50	0	0	0	120	2				50	50	50	10	270	380	210	350	90	160	280	90	160	190	0	0	0	250	300	140	210	120	170	270	100	180	200	0	0	0	250	300	140	210	120	170	270	100	180	200	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
dkfig1	699	doomknight1	dkfig2	0	DoomKnight	doomknight1		doomknight	DoomKnight	Fighter	UM	1													3	5		11	13	1	24	56	82	doomknight	doomknight	10	11	11	10				90	95	100	10	5	5	100	100	100	0	0	0																						1	1					1				1			1	1							1																										70	53	23	-35	-23	-18	33	0	130	25	25	50	33	0	130	25	25	50	33	0	130	25	25	50	2				25	25	25	10	300	390	210	220	130	240	180	0	0	0	0	0	0	270	330	230	200	120	220	360	0	0	0	0	0	0	270	330	230	200	120	220	360	0	0	0	0	0	0	A1	rand	60	80	120	50	60	60	100	80	60	60	100	100				0	0			0	0			0	0																Act 4 H2H A	Act 4 Champ A	Act 4 Unique A		Act 4 (N) H2H A	Act 4 (N) Champ A	Act 4 (N) Unique A		Act 4 (H) H2H A	Act 4 (H) Champ A	Act 4 (H) Unique A								0
dkfig2	700	doomknight1		0	DoomKnight	doomknight1		doomknight	DoomKnight	Fighter	UM	1													3	5		11	13	1	24	56	82	doomknight	doomknight	10	11	11	10				90	95	100	10	5	5	100	100	100	0	0	0																						1	1					1				1			1	1							1																										70	53	23	-35	-23	-18	33	0	140	25	25	50	33	0	140	25	25	50	33	0	140	25	25	50	2				25	25	25	10	300	390	210	220	130	240	180	0	0	0	0	0	0	270	330	230	200	120	220	360	0	0	0	0	0	0	270	330	230	200	120	220	360	0	0	0	0	0	0	A1	rand	60	80	120	50	60	60	100	80	60	60	100	100				0	0			0	0			0	0																Act 4 H2H A	Act 4 Champ A	Act 4 Unique A		Act 4 (N) H2H A	Act 4 (N) Champ A	Act 4 (N) Unique A		Act 4 (H) H2H A	Act 4 (H) Champ A	Act 4 (H) Unique A								0
dkmag1	701	doomknight3	dkmag2	0	OblivionKnight	doomknight3		doomknight	OblivionKnight	Mage	UM	1	1						dkfig1				2	4	2	4		8	7	1	30	58	85	doomknight	doomknight	10	11	11	10				6	7	8	25	26	27	500	350	200	50	50	50	80	85	90	30	30	30	30	30	30	9	10	11										1						1				1			1										DoomKnightMissile	S1	1	MonBoneArmor	S1	6	MonBoneSpirit	S1	2	MonDecrepify	S2	3	Bestow	seq_undeadbestow	2	MonCurseCast	S2	3							70	53	23	-35	-23	-18	33	0	60	60	140	75	33	0	60	60	140	75	33	0	60	60	140	75	2				30	30	30	10	300	380	210	260	130	240	180	0	0	0	0	0	0	270	330	230	420	100	200	320	0	0	0	0	0	0	270	330	230	420	100	200	320	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 4 H2H B	Act 4 Champ B	Act 4 Unique B		Act 4 (N) H2H B	Act 4 (N) Champ B	Act 4 (N) Unique B		Act 4 (H) H2H B	Act 4 (H) Champ B	Act 4 (H) Unique B								0
dkmag2	702	doomknight3	dkmag3	0	OblivionKnight	doomknight3		doomknight	OblivionKnight	Mage	UM	1	1						dkfig2				2	4	2	4		8	7	1	30	58	85	doomknight	doomknight	10	11	11	10				6	7	8	25	26	27	500	350	200	50	50	50	80	85	90	30	30	30	30	30	30	9	10	11										1						1				1			1										DoomKnightMissile	S1	1	MonBoneArmor	S1	6	MonBoneSpirit	S1	2	MonDecrepify	S2	3	Bestow	seq_undeadbestow	2	MonCurseCast	S2	3							70	53	23	-35	-23	-18	33	0	60	60	145	75	33	0	60	60	145	75	33	0	60	60	145	75	2				30	30	30	10	300	380	210	260	130	240	180	0	0	0	0	0	0	270	330	230	420	100	200	320	0	0	0	0	0	0	270	330	230	420	100	200	320	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 4 H2H B	Act 4 Champ B	Act 4 Unique B		Act 4 (N) H2H B	Act 4 (N) Champ B	Act 4 (N) Unique B		Act 4 (H) H2H B	Act 4 (H) Champ B	Act 4 (H) Unique B								0
